Date/Time,Calling #,Called #,Duration,Amount,Tax,Total,Destination,Extension
07/07/2023 14:37:49,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/07/2023 13:26:03,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/07/2023 12:53:42,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/07/2023 12:10:49,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/07/2023 12:00:56,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/07/2023 09:53:50,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/06/2023 19:31:19,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/06/2023 18:18:33,18885551212,18665551212,2 min,$0.0000,$0.0000,$0.0000,Incoming,100
07/06/2023 17:37:40,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/06/2023 16:33:14,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/06/2023 16:32:28,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/06/2023 15:19:12,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/06/2023 15:01:26,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/06/2023 15:01:35,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/06/2023 14:38:41,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/06/2023 13:14:15,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/06/2023 12:49:24,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/06/2023 10:45:58,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/05/2023 19:54:49,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/05/2023 19:11:47,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/05/2023 17:09:02,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/05/2023 13:56:58,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/05/2023 13:18:22,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/05/2023 12:21:14,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/05/2023 08:44:26,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/04/2023 15:23:20,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/04/2023 09:44:07,18885551212,18665551212,3 min,$0.0000,$0.0000,$0.0000,United States Domestic,100
07/04/2023 09:23:00,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/03/2023 19:19:52,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/03/2023 18:01:36,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/03/2023 17:28:40,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/03/2023 16:55:26,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/03/2023 15:57:26,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/03/2023 15:12:20,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/03/2023 13:50:26,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/03/2023 13:23:24,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/03/2023 11:04:04,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,100
07/03/2023 08:42:28,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/03/2023 08:16:25,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
07/01/2023 15:13:00,18885551212,18665551212,22 min,$0.0000,$0.0000,$0.0000,Incoming,100
07/01/2023 09:29:39,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/30/2023 19:47:11,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/30/2023 17:34:11,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/30/2023 15:39:06,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/30/2023 14:57:34,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/30/2023 14:26:06,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/30/2023 13:23:25,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/30/2023 11:42:59,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/30/2023 09:20:36,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/29/2023 19:37:10,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/29/2023 16:05:26,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/29/2023 15:50:38,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/29/2023 13:30:13,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/29/2023 13:27:53,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/29/2023 12:49:20,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/29/2023 09:28:33,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/28/2023 18:41:42,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/28/2023 16:56:08,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/28/2023 15:59:25,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/28/2023 15:49:53,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/28/2023 14:28:09,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/28/2023 12:26:35,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/28/2023 11:19:09,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/28/2023 11:15:31,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/28/2023 10:48:39,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 19:45:00,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 19:29:18,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 19:02:01,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 18:01:50,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 17:50:23,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 17:40:40,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 14:49:46,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 14:43:25,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 14:15:35,18885551212,18665551212,12 min,$0.0000,$0.0000,$0.0000,United States Freephone,100
06/27/2023 12:36:00,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 12:30:23,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 11:21:25,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 10:45:53,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/27/2023 09:49:08,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/26/2023 20:02:48,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/26/2023 17:44:55,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/26/2023 16:06:36,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/26/2023 15:45:13,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/26/2023 15:39:11,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/26/2023 14:38:20,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/26/2023 14:30:23,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/26/2023 14:18:47,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/26/2023 12:53:55,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/26/2023 12:44:35,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/26/2023 12:11:51,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/26/2023 11:56:42,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/26/2023 11:42:07,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/26/2023 11:03:32,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/24/2023 13:42:38,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/24/2023 12:53:26,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/24/2023 12:11:30,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/24/2023 12:02:32,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/23/2023 20:05:19,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/23/2023 18:29:44,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/23/2023 18:22:34,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/23/2023 17:54:05,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/23/2023 16:03:34,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/23/2023 16:03:28,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/23/2023 15:51:06,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/23/2023 15:10:43,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/23/2023 14:14:37,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/23/2023 14:01:38,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/23/2023 13:46:20,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,United States Domestic,100
06/23/2023 13:37:32,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/23/2023 13:09:27,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/23/2023 13:01:39,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/23/2023 11:35:30,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/23/2023 10:43:19,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/23/2023 10:33:31,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/23/2023 10:25:47,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/23/2023 09:18:11,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/23/2023 09:12:24,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/22/2023 19:03:22,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/22/2023 19:03:05,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/22/2023 18:51:42,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/22/2023 18:16:54,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/22/2023 17:44:54,18885551212,18665551212,2 min,$0.0000,$0.0000,$0.0000,Incoming,100
06/22/2023 16:38:33,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/22/2023 15:40:01,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/22/2023 14:53:15,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/22/2023 14:44:02,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/22/2023 12:22:46,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/22/2023 12:00:01,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/22/2023 10:27:41,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/22/2023 10:27:39,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/22/2023 09:40:21,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/22/2023 09:38:03,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/21/2023 20:27:28,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/21/2023 18:55:43,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/21/2023 18:42:37,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/21/2023 17:04:34,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/21/2023 15:54:04,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/21/2023 15:39:04,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/21/2023 15:23:55,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/21/2023 15:20:13,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/21/2023 14:46:07,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/21/2023 13:57:33,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/21/2023 13:49:45,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/21/2023 11:06:57,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/21/2023 09:42:29,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/21/2023 08:57:57,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/21/2023 08:53:13,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/21/2023 08:50:24,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/20/2023 21:26:27,18885551212,18665551212,2 min,$0.0000,$0.0000,$0.0000,Incoming,100
06/20/2023 18:08:15,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/20/2023 17:16:27,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/20/2023 16:58:14,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/20/2023 16:39:21,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/20/2023 16:00:28,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/20/2023 15:03:59,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/20/2023 14:10:22,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/20/2023 13:31:41,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/20/2023 12:36:44,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/20/2023 12:01:55,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/20/2023 11:27:48,18885551212,18665551212,2 min,$0.0000,$0.0000,$0.0000,United States Domestic,100
06/20/2023 11:13:35,18885551212,18665551212,2 min,$0.0000,$0.0000,$0.0000,Incoming,100
06/20/2023 11:13:29,18885551212,18665551212,3 min,$0.0000,$0.0000,$0.0000,Incoming,
06/20/2023 11:12:32,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/20/2023 10:36:29,18885551212,18665551212,7 min,$0.0000,$0.0000,$0.0000,Incoming,100
06/20/2023 10:36:17,18885551212,18665551212,7 min,$0.0000,$0.0000,$0.0000,Incoming,
06/20/2023 10:26:59,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/19/2023 19:51:19,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/19/2023 18:59:50,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/19/2023 18:59:14,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/19/2023 16:39:57,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/19/2023 15:55:11,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/19/2023 15:01:09,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/19/2023 14:42:57,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/19/2023 14:42:09,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,United States Domestic,100
06/19/2023 14:24:30,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/19/2023 13:53:01,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/19/2023 13:36:43,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/19/2023 13:16:51,18885551212,18665551212,5 min,$0.0000,$0.0000,$0.0000,United States Freephone,100
06/19/2023 12:18:17,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/19/2023 11:57:22,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/19/2023 11:38:11,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/19/2023 11:23:56,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/19/2023 11:04:32,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/19/2023 09:53:59,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/19/2023 09:39:57,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/17/2023 14:44:26,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/17/2023 14:23:56,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/17/2023 14:24:01,18885551212,18665551212,0 min,$0.0000,$0.0000,$0.0000,Incoming,100
06/17/2023 14:23:36,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/17/2023 14:23:42,18885551212,18665551212,0 min,$0.0000,$0.0000,$0.0000,Incoming,100
06/17/2023 14:23:08,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/17/2023 14:23:13,18885551212,18665551212,0 min,$0.0000,$0.0000,$0.0000,Incoming,100
06/17/2023 14:21:42,18885551212,18665551212,2 min,$0.0000,$0.0000,$0.0000,Incoming,
06/17/2023 14:21:47,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,100
06/17/2023 14:05:25,18885551212,18665551212,16 min,$0.0000,$0.0000,$0.0000,Incoming,100
06/17/2023 14:05:09,18885551212,18665551212,17 min,$0.0000,$0.0000,$0.0000,Incoming,
06/17/2023 13:23:36,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/17/2023 11:44:18,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/17/2023 09:22:47,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/16/2023 19:43:11,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/16/2023 16:33:01,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/16/2023 15:38:11,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/16/2023 15:28:12,18885551212,18665551212,2 min,$0.0000,$0.0000,$0.0000,Incoming,
06/16/2023 15:28:21,18885551212,18665551212,2 min,$0.0000,$0.0000,$0.0000,Incoming,100
06/16/2023 14:41:59,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/16/2023 14:27:44,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/16/2023 13:34:43,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,100
06/16/2023 13:33:08,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,100
06/16/2023 13:31:52,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,100
06/16/2023 12:46:00,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/16/2023 11:51:08,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/16/2023 11:09:24,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/15/2023 17:51:05,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/15/2023 16:42:32,18885551212,18665551212,36 min,$0.0000,$0.0000,$0.0000,United States Domestic,100
06/15/2023 16:27:46,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/15/2023 15:57:58,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/15/2023 13:53:19,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/15/2023 13:51:27,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/15/2023 11:55:48,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/15/2023 11:52:49,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
06/15/2023 11:22:12,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
