Date/Time,Calling #,Called #,Duration,Amount,Tax,Total,Destination,Extension
05/22/2023 17:44:42,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/22/2023 15:12:31,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/22/2023 14:38:54,18885551212,18665551212,29 min,$0.0000,$0.0000,$0.0000,Incoming,
05/22/2023 14:39:01,18885551212,18665551212,29 min,$0.0000,$0.0000,$0.0000,Incoming,100
05/22/2023 14:38:19,18885551212,18665551212,0 min,$0.0000,$0.0000,$0.0000,Incoming,100
05/22/2023 14:29:26,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/22/2023 14:04:14,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/22/2023 13:41:56,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/22/2023 13:03:59,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/22/2023 12:23:01,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/22/2023 12:01:24,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/22/2023 09:59:46,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/22/2023 08:17:11,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/20/2023 12:25:02,18885551212,18665551212,39 min,$0.0000,$0.0000,$0.0000,United States Freephone,100
05/20/2023 12:06:50,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/20/2023 11:32:27,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/20/2023 11:01:58,18885551212,18665551212,5 min,$0.0000,$0.0000,$0.0000,Incoming,100
05/20/2023 10:51:55,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,100
05/20/2023 10:50:11,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,100
05/20/2023 08:23:31,18885551212,18665551212,2 min,$0.0000,$0.0000,$0.0000,Incoming,
05/20/2023 08:23:40,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,100
05/19/2023 17:25:55,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/19/2023 16:02:37,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/19/2023 15:07:49,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/19/2023 14:32:38,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/19/2023 13:57:07,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/19/2023 13:39:47,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/19/2023 08:16:40,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/18/2023 20:17:43,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/18/2023 20:12:12,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/18/2023 17:01:43,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/18/2023 16:50:38,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,United States Domestic,100
05/18/2023 16:46:41,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/18/2023 16:21:39,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/18/2023 15:08:26,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/18/2023 13:22:14,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/18/2023 11:41:51,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/18/2023 10:52:57,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/18/2023 10:15:44,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/18/2023 09:21:36,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/17/2023 17:16:18,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/17/2023 15:53:35,18885551212,18665551212,5 min,$0.0000,$0.0000,$0.0000,Incoming,100
05/17/2023 15:53:29,18885551212,18665551212,5 min,$0.0000,$0.0000,$0.0000,Incoming,
05/17/2023 15:09:56,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/17/2023 14:05:14,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/17/2023 12:52:11,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/17/2023 11:08:37,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/17/2023 11:04:47,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/17/2023 10:57:56,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/17/2023 10:24:47,18885551212,18665551212,6 min,$0.0000,$0.0000,$0.0000,United States Domestic,100
05/17/2023 10:23:56,18885551212,18665551212,0 min,$0.0000,$0.0000,$0.0000,Invalid number,100
05/17/2023 09:49:37,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/17/2023 08:16:13,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/16/2023 19:03:02,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/16/2023 17:01:07,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/16/2023 16:55:14,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/16/2023 16:48:31,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/16/2023 16:33:34,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/16/2023 16:27:00,18885551212,18665551212,4 min,$0.0000,$0.0000,$0.0000,United States Domestic,100
05/16/2023 14:55:08,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/16/2023 13:54:41,18885551212,18665551212,8 min,$0.0000,$0.0000,$0.0000,United States Domestic,100
05/16/2023 13:59:10,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/16/2023 13:40:41,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/16/2023 13:17:02,18885551212,18665551212,5 min,$0.0000,$0.0000,$0.0000,Incoming,100
05/16/2023 13:16:55,18885551212,18665551212,5 min,$0.0000,$0.0000,$0.0000,Incoming,
05/16/2023 12:41:20,18885551212,18665551212,5 min,$0.0000,$0.0000,$0.0000,United States Domestic,100
05/16/2023 12:38:31,18885551212,18665551212,0 min,$0.0000,$0.0000,$0.0000,United States Domestic,100
05/16/2023 12:32:33,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/16/2023 12:32:23,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/16/2023 12:03:09,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/16/2023 11:00:59,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/16/2023 09:46:57,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/16/2023 08:11:25,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/16/2023 08:10:24,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/15/2023 18:40:51,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/15/2023 18:20:45,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/15/2023 15:28:23,18885551212,18665551212,64 min,$0.0000,$0.0000,$0.0000,Incoming,100
05/15/2023 15:45:25,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/15/2023 14:44:45,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/15/2023 13:53:35,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/15/2023 11:37:05,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/15/2023 10:26:30,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/15/2023 09:48:06,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/15/2023 08:47:08,18885551212,18665551212,2 min,$0.0000,$0.0000,$0.0000,Incoming,
05/15/2023 08:47:15,18885551212,18665551212,2 min,$0.0000,$0.0000,$0.0000,Incoming,100
05/15/2023 08:00:28,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/14/2023 15:57:14,18885551212,18665551212,2 min,$0.0000,$0.0000,$0.0000,Incoming,100
05/14/2023 15:55:06,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,100
05/13/2023 20:06:01,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,United States Domestic,100
05/13/2023 13:57:30,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/13/2023 13:19:59,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/13/2023 12:07:56,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,100
05/13/2023 12:07:49,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/13/2023 12:05:37,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/13/2023 10:53:48,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/13/2023 08:12:00,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/12/2023 20:47:29,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/12/2023 18:49:57,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/12/2023 18:48:00,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/12/2023 17:52:40,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/12/2023 17:36:06,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/12/2023 15:21:31,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/12/2023 14:40:01,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/12/2023 14:32:44,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/12/2023 14:09:13,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/12/2023 13:58:16,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/12/2023 13:14:26,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/12/2023 12:25:45,18885551212,18665551212,9 min,$0.0000,$0.0000,$0.0000,United States Freephone,100
05/12/2023 12:20:51,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/12/2023 11:23:29,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/12/2023 11:15:15,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/12/2023 10:24:55,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/12/2023 10:11:48,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/12/2023 08:22:11,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/11/2023 20:57:21,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/11/2023 18:33:22,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/11/2023 18:05:06,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/11/2023 17:22:34,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/11/2023 16:32:27,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/11/2023 15:33:20,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/11/2023 14:38:01,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/11/2023 14:27:59,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/11/2023 14:17:33,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/11/2023 14:07:16,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/11/2023 13:15:04,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/11/2023 11:57:33,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/11/2023 11:02:17,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/11/2023 10:29:47,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/11/2023 10:22:00,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/11/2023 10:13:03,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/11/2023 09:48:37,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/11/2023 08:39:29,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/10/2023 19:27:29,18885551212,18665551212,13 min,$0.0000,$0.0000,$0.0000,United States Domestic,100
05/10/2023 18:45:54,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/10/2023 18:36:10,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/10/2023 18:27:10,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,100
05/10/2023 17:06:14,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/10/2023 16:22:25,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/10/2023 16:21:51,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/10/2023 15:19:10,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/10/2023 13:10:49,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/10/2023 12:27:44,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/10/2023 12:08:11,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,100
05/10/2023 12:08:02,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/10/2023 10:40:04,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/10/2023 10:30:26,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/09/2023 20:14:56,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/09/2023 18:12:27,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/09/2023 16:46:56,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/09/2023 16:34:48,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/09/2023 13:51:01,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/09/2023 13:04:23,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/09/2023 12:27:33,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/09/2023 10:15:47,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/09/2023 10:05:39,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/09/2023 09:41:12,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/09/2023 09:29:06,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/09/2023 08:58:27,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/08/2023 21:34:55,18885551212,18665551212,19 min,$0.0000,$0.0000,$0.0000,Incoming,100
05/08/2023 19:17:49,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/08/2023 17:19:22,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/08/2023 16:00:18,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,100
05/08/2023 14:57:13,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/08/2023 14:20:29,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/08/2023 14:18:58,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/08/2023 14:02:52,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/08/2023 12:01:04,18885551212,18665551212,7 min,$0.0000,$0.0000,$0.0000,United States Domestic,100
05/08/2023 11:45:40,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/08/2023 11:28:21,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/08/2023 11:18:20,18885551212,18665551212,6 min,$0.0000,$0.0000,$0.0000,Incoming,100
05/08/2023 10:21:37,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/06/2023 14:26:51,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/06/2023 12:36:00,18885551212,18665551212,2 min,$0.0000,$0.0000,$0.0000,United States Freephone,100
05/06/2023 12:26:46,18885551212,18665551212,7 min,$0.0000,$0.0000,$0.0000,United States Freephone,100
05/06/2023 12:20:44,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/06/2023 11:40:05,18885551212,18665551212,5 min,$0.0000,$0.0000,$0.0000,United States Freephone,100
05/06/2023 10:21:38,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/06/2023 09:39:48,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/05/2023 18:57:06,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/05/2023 16:43:37,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/05/2023 15:45:32,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/05/2023 15:19:16,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/05/2023 14:49:02,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/05/2023 13:24:34,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/05/2023 12:23:14,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/05/2023 11:17:07,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/05/2023 11:04:37,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/05/2023 10:49:25,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/05/2023 10:15:23,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/05/2023 09:06:14,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/04/2023 19:53:45,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/04/2023 13:51:54,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/04/2023 13:37:31,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/04/2023 12:42:00,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/04/2023 11:30:29,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/04/2023 09:51:43,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/04/2023 09:50:10,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/04/2023 09:31:03,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/03/2023 17:46:19,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/03/2023 16:52:38,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/03/2023 15:11:37,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/03/2023 14:51:35,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/03/2023 12:49:53,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/03/2023 11:17:06,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/03/2023 09:41:47,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/02/2023 19:17:05,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/02/2023 18:32:35,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/02/2023 16:51:05,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/02/2023 15:36:41,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/02/2023 11:49:59,18885551212,18665551212,8 min,$0.0000,$0.0000,$0.0000,United States Freephone,100
05/02/2023 11:07:15,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/01/2023 18:31:06,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/01/2023 17:35:44,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/01/2023 16:38:17,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/01/2023 16:24:08,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/01/2023 13:40:10,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/01/2023 13:19:33,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/01/2023 12:18:39,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/01/2023 09:51:34,18885551212,18665551212,1 min,$0.0000,$0.0000,$0.0000,Incoming,
05/01/2023 08:52:56,18885551212,18665551212,3 min,$0.0000,$0.0000,$0.0000,Incoming,100
